ID	SENTIMENT	TEXT
250156149276545024	neutral	@lindalukita Chinese? On top of the international holidays, we have Chinese New Year Eve,Chinese New Year (Day 1& 2),Chap Goh Mei (15th day)
264208680751353856	negative	Too Soon? Amazon Opens Black Friday Deals Store: Thanksgiving is weeks away, the World Series only ended on Sund... http://t.co/8DgZiecz
200178376756051969	neutral	@domeqwwfv1 may be its true becouse triple h arm has broken for reel or may be he will come back at the royal rumble
262581016470888448	positive	Went to see 'The Mystery of Charles Dickens' at the Playhouse Theatre, West End last Thursday starring Simon Callow.  It's a must see!
261981045455474688	positive	Oh yay! My mom just told me that my Grammy is coming tomorrow!!!! Woot woot! #loveher
264240190212669440	positive	This may be a little forward.... - secret-country: but can you imagine the sex Miranda Lambert & Blake... http://t.co/QHeebjN4
256930249579843584	negative	The ending to The Grey may be one of the most bad ass endings to a movie I've ever seen
220956867067789312	neutral	Totally curious with Dream High 2.. Wanna watch this drama asap! Wanna compare it with the 1st one.. Still theres a loooooooong holiday (y)
262076288276234240	positive	Safe and sound at Narita airport! Feels good to be back at the land of rising sun
264242247283920896	positive	It's so early here in Germany, my American friends are just now getting drunk. Off to Prague, knuckleheads! Talk to you on Sunday! #CzechRep
264118734619283456	negative	@ChicagoBears can not let be a let down game Sunday with Houston and San Fran coming up. Gotta focus on beating Tennessee. #JayisourQB
264178938278998017	neutral	Who's going to Israel this Saturday?!
262375897028493313	neutral	Iran army monitoring all ships in Gulf: TEHRAN, Oct 28: A senior commander of the Islamic Revolution Guard Corps... http://t.co/uU6Vxk2A
261483682265694208	neutral	Soul Train 70's Halloween  Party Sat Oct 27 http://t.co/IrUW87SM ADV TIXX $10 -  $15 wt out costume $20 at the door...http://t.co/IrJ3lzNw
264153857280593920	positive	@NICKIMINAJ cant wait for you to come to dublin on monday so excited to see you:-) <3
253927291548205057	positive	BJ Penn vs. Nick Diaz replay on FuelTv! I'd pay to watch it a 2nd time!
263223498812567552	neutral	Taylor Swift to co-host Grammys with LL Cool J: New York, Oct 30 (ANI): Taylor Swift has been chosen to present ... http://t.co/3dbmx4jq
264151042093113345	positive	@danicook8 ah okay was hoping to see you out Friday! Next time I'm staying at Harry's we should meet up in Kingston! Xx
262653132797009920	positive	@ArianaCurdles lol you mean pronounce it? Idk either..hmm...I like to say it like 'hair-may' or 'hair-mess' LMFAO IDK OKAY. xD
263811798304710656	neutral	@stephyyboo15 Lol. Maybe Friday since I'm going to Georgetown.
264254298983108609	neutral	Bird on the Wire is one of the 1st songs I learned as a child. And now daddy and I go see Leonard Cohen! http://t.co/pvANSpi6
264201358041829376	neutral	@JKLittle6 next Thursday or Friday they play Maryland in New York for the first real game
264017084017688576	neutral	Arsenal Ladies are 0-0 at HT with FFC Turbine Potsdam in their Women's Champions League Last 16 1st Leg Clash at Borehamwood. #WUCL
264089754574921729	neutral	Thursday nights just wont be the same without Waterloo Road
263812096943345664	neutral	Harden got 25pts in the 3rd. Damn, maybe Lin and Harden can get my Rockets to the playoffs.
263255815232823296	positive	Valentine's Day by Linkin Park may not be the newest song but it's one of the best
261584783258308608	neutral	Community, Cougar Town, Friday Night Lights, Glee, Mad Men, Modern Family, six feets under, skins, Terra nova o the wire???
259451451271680001	neutral	Land conservation announcement Monday: Gov. Mitch Daniels and Lt. Gov. Becky Skillman will make a lan... http://t.co/5Srsx6J1 #nashville
243625104515424256	neutral	Ryan Reynolds may be back for a prequel or sequel to Safe House, with or without Denzel Washington. Script is in the works.
261975663450406912	positive	@Giselleco OH HEY! I have another reason for you! It's NATIONAL CHOCOLATE DAY ON SUNDAY! :D
264221900312551424	positive	Dinner with my dad. And tony Parker with a last second game winning shot. What a great night...just in time to be ruined by 300s tomorrow...
264228783706472448	negative	Post of the night:  Anonymous (ID: ExcV6jkR) 11/02/12(Fri)00:52:39 No.434329650      This thread is like watching a monkey fuck a coconut
251821718425985024	positive	Apple CEO apologizes for error-ridden new map app (+video): Apple CEO Tim Cook apologized Friday for the company... http://t.co/dpHhFypj
264251427176722433	negative	@bballSource he just got completely, utterly lost.. it's not like there was a viable 2nd option, everyone knew it was Parker's shot!
262284480025337856	positive	Congrats to DJ's 3rd grade team going to the Superbowl! I'll be there cheering.
263951397664460800	neutral	The two Lukes (Austen and Dickens) playing at Nelson Bay Diggers Club this Friday 2/11. Go check 'em out if you live in the area..
259943688606720000	positive	@JanineTurner Yes thank you Janine!!  I saw Kelsey Grammer Wed night at SAG but didn't talk politics there.  Let's take Hollywood back!
262888485776683009	neutral	1st official release on @StripesRecords is out now! #EOTT2 with rmx's from Haze & Northern Lights + instrumentals! https://t.co/XUjEDHDe
264090871329337344	positive	Big game for @MiamiHEAT tomorrow, away vs the Knicks at MSG. Personally think Knicks will win... first game, MSG crowd, Sandy disaster...
236441922032521218	neutral	Lots of rumors out there. Oilers are said to want Leopold/Adam/3rd, Sekera/Pysyk/2nd, Sekera/Adam, Leopold/Adam for Sam Gagner. Who knows??
264184897537732608	neutral	Second last show of the season, 19th annual Gift of Art, with the artists of the #kanata Civic #art #gallery. Stop in! http://t.co/BkQnxEC0
263865406131933185	negative	I'm assuming that HEB ran out of candy and people decided to give out pizza instead because it was busier than Super Bowl Sunday today
264185296424402944	positive	Goodnight! Big day! Tomorrow I'm at the school to 3:00 (Argentina time) because I stay to the Mallin! (Tomorrow I'll tell you what is that)!
221594970858061824	positive	Today is National Kissing Day coz it's no work day tomorrow!!!
264181115156316161	neutral	Come meet members of the "1980 Dawgs" in Athens this weekend at The Red Zone!  Friday, 3pm - 6pm: Coach Vince... http://t.co/vQ6ykuqC
263492516958048256	positive	This time tomorrow night ill be partying it up in chapel hill :) #cantwait
262674395456229376	neutral	victor cruz isnt himself today........i know he'll get it together in the 2nd half
261901260087762945	neutral	6 people left in the world and one of them is bill Murray ...there's only 5 people .....who's the 6th???
264217187303190528	neutral	Dublin's Street Pub Come join us for Open Mic. Thursday, as the Party continues here at Dublin"s Street Pub.  $ (cont) http://t.co/B0FEZmLt
264093407897583616	neutral	oH MAN i thought the deadline for ACT was tomorrow I have until the 9th bless
259828790610493440	neutral	1st movie of the night: The Vow
264260162750119936	neutral	TTS will participate in the "love in asia" tomorrow (2/11) at 2:30pm(KST).KBS will broadcast the program on 3/11 at 7:30pm(KST) on KBS World
261865134509666304	neutral	MILAN-GENOA: 22 ROSSONERI: MILANELLO - 22 players have been called up for Milan-Genoa tomorrow at the San Siro s... http://t.co/u8SZ4fji
264131501376040961	neutral	@CASS_TAR is addicted to ACT. She just took one on Saturday. And she just signed up for a third test.
264247198009663488	negative	In 27 hours i know if im gonna see the boys live on May 1st!! Omgg im sooo scared for tomorrow!
263633625457762304	positive	@ThomasErdbrink If Obama wins I am quite sure one of his 1st major foreign policy hits would be successful resumption of talks with Tehran.
247051234316546048	positive	Awesome response guys! The correct answer is: Sam Gagner and Brendan Smith. All of you will be put into the draw this coming Thursday! #JT
263357618570006529	neutral	Not that I want to tip my hand... but there will be moves in both portfolio's tomorrow morning at 8:35 AM (CST) Home Run and Follow The $$
264078531166863361	positive	@WardChanning Hey Channing Tony Provias from Aberdeen Hope you get a sack on Murray this Sat!!!
217093187293036545	negative	@charles_sings  Lorenzo Beasley. He was killed on July 17th of last year on the corner of 53rd and King Dr.  ~#Mile 5
262608016908627968	neutral	For second time, Eagles make stop -- and commit a penalty. PI on Kendricks gives Atl another 1st down. Groundhog Day lives.
263323406454382592	positive	@ama_la_lettura would you be up for full day of movies at mine on Thursday? :P so far Tarzan and The Notebook is on the list xD
231421831368810496	positive	Like, "Sweet You." "Happy Valentines day." (when it's July). "I'll meet you at the shop every Tuesday.".......
262469786653569024	neutral	Watched Muse on the Jonathan Ross show last night and promptly had nightmares about screwing everything up on Wednesday! Eeeeek!
263966422387011585	neutral	@morgwolfe @jillianlucas3 @mack_mays movies Friday night! "Flight" with Denzel Washington!!! Don't make plans because I just made plans!!!
264164775070691328	positive	Rivers to Gates, for only the 3rd time this season. Keep it up Chiefs, fantasy teams need you
258182556678230016	negative	Arianators please help me. I'm a girl who's body is very sore and just asking for Ariana & Jennette's goodluck for tomorrow. PLEASE :(
261218373357166592	neutral	Google+ Hangout with : OCTOBER 27th! 2PM Pacific / 5PM Eastern via #ASKLLCOOLJ #LLCOOLJHangout http://t.co/jbKWSFgD #KPOPTV #2PM
261406565020610560	neutral	AC Milan reportedly want Miralem Pjanic to join the San Siro in January (Source: Corriere dello Sport) http://t.co/1ONyAoXN  #transfertalk
264179467574984705	positive	Gotta remember to bring dionje candy tomorrow, lol he got mad at me today!
262288011763523584	negative	Watched The Vow for the 5th time and I'm still tearing. What's wrong with this movie. It's tooo... omg i can't even.
264158080755970048	neutral	See you on March 24th. From Argentina to Miami, no limits for #ASOT and @arminvanbuuren
255797482368425985	positive	@RLBrown3 Better Suit Up at the Senior Bowl Friday night.
261065087354294272	positive	Egypt's President Mohamed Morsi on Monday pardoned all those arrested between the start of the revolution t ...  http://t.co/EMfVHoTu
250352176910704640	positive	Kurt Convey wins the boys race in 16:01 with Nick Diaz coming in 2nd around 16:10. Rounding out the top 3 was Kenny Castro.
261316577604018176	positive	FYI - the ridiculously adorable ladybug Larry Bird gives his 1st piece of candy to is our producer/ director Chris Koch's gorgeous daughter!
245527074658476032	neutral	Pictures of #OVERDOSER 1st Anniversary party at Safe House #Thonglor are online! Check it out! http://t.co/Owjm4swu http://t.co/YmEQ9KrL
263895898654904320	negative	Realized that I've just spent Halloween, super bowl Sunday, and my last two birthdays either in the library, or in a computer lab..
263245122358091778	neutral	BUSTED @T_M_Birch caught out celebrating the 1st'a cup win with Andy Carroll and Joe Hart #Beer #Jager http://t.co/Ifv3wd9I
217426068364201984	neutral	@PatWGR If they are still looking for a Center, they may want to inquire about Sam Gagner.  Edmonton needs D.
264198017949777920	positive	Enjoyed the FLOTUS today in FL! @MichelleObama u r BRILLIANT...simply put! Glad I voted Saturday #Obama2012 #DUVAL http://t.co/0Szz0XM7
262821087069499392	positive	tonight's Never Mind The Buzzcocks has the hilarious NOEL FIELDING again :) can't wait to download it tomorrow
264097575395794944	neutral	Top TEN strikers who are on the Premier League's January wishlist http://t.co/BBN99w2D via @FootballFanCast
263997282653962240	neutral	Police surgery Fri for #Penygraig residents at the Boys&Girls Club  9am 11am, pop along and meet your local officer http://t.co/PvO8uA62 #MD
262387435927912448	neutral	Would you LIKE to see cornerback Champ Bailey play in his twelfth Pro Bowl this January?  2013 Pro Bowl voting... http://t.co/znA416fc
262660689175384066	neutral	Taking a litre of fizzy, flavoured water to bed tonight, Super Sunday is gonna result in a mouth like Ghandi's flip flop! #gacky #rank #beer
264204267370450944	positive	Cant wait to see "Flight" on Saturday, Denzel is one of the best actors in the world alongside Leo and De Niro
263763678283849729	neutral	@ben_higham we put a 2nd team out and get beat and you go #Rafa ... Behave Ben !! You sound like a wool calling for Rafa
263797562727866368	positive	Now y'all know all that Halloween candy is gonna be on clearance tomorrow...you can save it for Valentine's day :)
264246018147766272	neutral	City game at the Ravens stadium Saturday at noon 10 dollars to get in i will be there who else going?
263803925294088192	positive	@SemiProJoe @SaraWoof looks like it's coming on Valentine's Day. I liked the 4th, I think 5 will be just as good. He's in Russia this time.
263332246491111424	neutral	@pa9o9 Nov 25 at the San Siro. I pray we would've gotten back our rhythm before then or we'll get embarrased.
262959233962749953	neutral	Aston Villa line up January bid for Danish midfielder: Aston Villa are reportedly monitoring the availability of... http://t.co/uwDNR87w
264082956505735169	neutral	PHOTOS: Rihanna Crowned Carnaval Queen: Pop superstar visited the Greystone Manor Supperclub Wednesday night and was... http://t.co/lWRQCH1I
264222621963526145	negative	@ElyTheEthiopian 13th. There is no Android device worth buying outside of the Nexus line, in my opinion. Especially not the Galaxy S line
261530958249996288	negative	@BullandFox As a point, Flacco had a 0.3 QBR last Sunday. Even vet QB had a bad day.
264246464300064768	negative	@manubiebz yeah I saw them open for Taylor Swift in march. They were awesome! Is Cher just like a fucking bitch on stage?
263499864753725440	positive	Going to the Georgetown game on Friday! #imwearingblue #istillloveeastview
247063122295275520	positive	Sophia Grace and Rosie: we know one of your songs!! the sun comes down NA NA NA NA @TomTheWanted http://t.co/eyykN7iF
260172485285261312	positive	Come out and have some laughs with Me, Spartacus, and Max at Caroline's Comedy Club this Wednesday October 24th!... http://t.co/byrH1xy8
264198765085356032	neutral	@dubstephh_ down to blaze with Joe and I tomorrow?
259080015503835136	positive	My Sis won tickets for the Jonas Brothers concert @ Fort Canning on Monday....
262390296397107200	negative	Fuck you, band that covered it on Friday night, and fuck you Ricky Martin for existing in the first place you big jerk.
261263062244417536	neutral	At a live basketball fantasy draft...sort of. I got the 7th pick. got Melo, Monta Ellis, Iguodala and Ibaka so far
260506091824226305	neutral	@Beystanfolife2 Yea I say, mid January for a new single. Right in time for the superbowl& video at the end of January leading into SuperBowl
262244169462984704	neutral	5th floor Paterno with @Nessa_Sassy @NellyBeee_ @frecklejuice93...promise we're going to be productive from now on.
255551862856617984	positive	February 12th is a nice time to release it. Its the week of the Grammys too. Albums "sell" that week.
262862269652815874	positive	The Landlord from Will Ferrell.avi http://t.co/9kOvDJ4J via @youtube  This will cure the Monday blues. Funny funny shit
215573277056315392	negative	Cofield should have hopped off the DM sticks after his 3rd year. Niggas was tired of him lol
258428452489818112	negative	You'd think after not replying to the 3rd text the Twat face would get that I fucking hate him.
259808716482830336	positive	Watching "The Vow" for the 1st TIME! I <3 it! Already cried 3 times!
264248524596707328	positive	Finally in bed. Such a long day, but so much was accomplished. Athens tomorrow!!
253584132129583105	neutral	For the French fan of @RobLowe The tvmovie : Drew Peterson : untouchable Will be broadcasted Thusday 16 October at 2:55 PM on #TF1 !
261212396067098624	neutral	So I asked a diehard FSU fan about the game against Dook on Sat & they are kinda worried about Coach Cut & his Coastal division leading team
264076899892985857	neutral	If you built ford tough or built like Ray Lewis on a Sunday in full pads, take yo ass somewhere and get some sweat pants or baggy jeans.
262667634124943360	positive	The Vow! Love this movie. If you are meant to be with your loved one it will happen no matter what obstacles you may face! #truelove #exists
263965466609987584	neutral	New Jeremy Kyle starts Monday, you bitch I'm back to school then!!
264005622012456961	neutral	Pentagon open to more than just #Blackberry?  iOS and Android may make an appearance. http://t.co/qUaLO020
252148660505305089	neutral	I think it got eaten by a grue.- PC Friday - Diablo III (PTR Patch 1.05) | http://t.co/le1ay7ff: http://t.co/n3tpZamP
262532496099512320	positive	Perfect weather to finish a great week.Saw Noel Fielding's show Thursday at the Ath. Meeting him would have made the week perfect!
241844220091064320	neutral	Mohamed Nasheed's Press brief about CONI report - 31 Aug 2012 http://t.co/fky9cA6d via @youtube
261573797356920833	neutral	A Leonard Cohen and Jeff Buckley album just in time for black friday? #buymethat
262319079690473472	positive	@muse, @russellhoward AND @kylieminogue all on The Jonathan Ross show tonight = Terrif sat night in! Well done @wossy. #Toofunny
233588252790112256	neutral	@dasme I have a couple, of Jets games, but they're from the end of the season. wish i'd kept more of dec. also, i have the Sam Gagner game.
263952711773454336	neutral	ALL ABOARD... 1st flight to Hong Kong then off to the UK from there.. #Tweet_Yah_Later
263308041313718272	neutral	Looks like Rooney, RVP, Rio, Evra, Giggs and Young will all be rested tomorrow. Expecting a few of the youngsters to feature. #MUFC
261487454454964225	positive	I love the "on time" part=> @EW: Axl Rose shows up on time, gives Jimmy Kimmel 1st live TV interview in 20 years http://t.co/fhUvLtlj
254415192249737216	positive	Nothing like watching the Vow on a Friday night. Cheers to cancelled plans and sickness
264204096444198912	positive	Can't wait to see 'Flight' with DENZEL WASHINGTON on tomorrow! Bam!  ;-)
260079552624226305	positive	Tomorrow, the biggest name in music & entertainment is on the show! And no it's not Ricky Martin. Who is it? Click - http://t.co/RJgsDgjQ
263840764285575168	positive	Mizzou beats Kentucky 2-1! Tigers advance to face top-seed Florida in the semis on Friday at 6:30 p.m.
251371403033587712	neutral	For any of those who went to see the Dancing On Ice tour this year the DVD of the tour comes out November 26th 2012 http://t.co/x9RATLTb
249368719225139200	neutral	Anyone wanna tell me why us trending says Bon jovi performed at the Grammys. Aren't they in feb?
259861416369061889	positive	The Grey huhuhuhu #FuckingAwesome #BTWFTR 670 i'm going to sleep i need it tomorrow i've to work
168975431003938816	neutral	February 13th; Desperation Day, it's a thing
263348499607851008	positive	Watchin Step Up <3 the 1st one is the best with Channing Tatum as the main guy >>>
262444330390798336	neutral	Just found out about the @theatreeagles production of Dickens performs A Christmas Carol, surely a must this December. http://t.co/mEhqFeCX
261864089171685376	positive	Just cus it's Friday here are 62 reasons why Bill Murray is awesome http://t.co/e78cx5hQ
261437005261570048	neutral	My photos up at Photoplus and the Olympus booth. Come out and say hello! Ill be here till Saturday. http://t.co/iIAxfJn3
264065562160791552	positive	@creativetimes Eleanor, that's cool, it would be great to see your pastel art. ;) Link to the painting I did on Monday http://t.co/8puSNbaN
264063156161220608	neutral	What if the world could vote on Nov 6? France leads the Obama camp, including Britain, Peru, Turkey, India among others http://t.co/kRSHL37r
263467278757163009	neutral	People should stay after school tomorrow to help the NHS.. We will be watching "The Woman In Black"
264090024079929344	neutral	So Kendrick Lamar 1st week projected sales iz 242k. That's wassup for an artist different from the norm to do those kind of numbers.
208083871324061697	neutral	Signing Day this Friday for FDAHS. hate the school but I love my senior class, we be on.
263137858599153664	positive	Thanks, Dave! Great show tonight.  Sorry, Craig. I've got to get to bed. I'll catch you tomorrow. @Late_Show  David Letterman
257309741989130241	negative	LMFAOASDFGHJKLOMG. i just saw a picture of Jenelle from the 1st day of school in 5th grade.. damn that nigga changed.
228456198553346048	positive	@happinessjean Jean, tomorrow is Free KISSING Day! :) Nothing. Just wanna tell you that
264172491650514944	neutral	Amazon has deals on Home Theater items on during the countdown to Black Friday. http://t.co/u84VkEEo
261264279922147329	positive	@alexrubens Ever since Uncharted 3 and Mass Effect 3, I've been weary of third games. Then again this is technically the 5th. Can't wait!
264170716918841344	neutral	Friday is the last day to early vote in Maryland. I'm4Q6. Please join me and vote FOR Question 6. #VoteFor6
262660134298345472	negative	Seriously all of you people are dumb saying that all of the schools in CNY are going to be closed tomorrow...
264234983735054337	positive	Got a great piece for you History buffs Friday morning, a game between Schalke & Bayern that marked the end of Germany's greatest ever side.
263001060451438593	neutral	@CryerRovers Any truth in this interview with Harry Redknapp tomorrow?
247906540076531713	neutral	Al Pacino to play Joe Paterno in biopic..this is going to be his 2nd film where he says "Say hello to my little friend" -@sethmeyers21
263524869222838272	positive	So This Saturday, Fort Canning with sweetheart(: okay can! Yay!!
262640765249916928	neutral	Just finished watching "The Vow" for the 5th time.
262254456400392192	neutral	@BethFishReads Do you have chocolate? Sunday is National Chocolate Day.
262664182414061568	negative	@NeilHarmanTimes Just noticed you using the Spanish abbreviation "NO sure", no? Think you're missing Rafa, mon brave
264209471486713857	negative	Have to say I think Jason & Taylor may have been robbed by the married duo tonight of Blake & Miranda...
263990056765751296	neutral	Have you ever forgotten to get a Valentine's present? Your chance at Feb 17 #bonjovi tix coming up! @benandkerryshow
264217253678034944	negative	2nd night Parker has been on it ..boy oh boy
262637909067300864	positive	Controversy aside, the 2 games shown on TV for Super Sunday were great spectacles. #BestLeagueInTheWorld
256538556066062336	neutral	[PAGASA] 6:39AM Intermittent light to occasionally moderate rains over southern portions of Negros, Cebu & Bohol may persist for the next...
262708728996982784	positive	APPLICATIONS ARE DUE THIS FRIDAY NOVEMBER 2!!!    Let this video of YES PREP Senior Signing Day inspire you as... http://t.co/h5Jg0l4e
251756790121889792	neutral	Apple CEO apologizes for error-ridden new map app: Apple CEO Tim Cook apologized Friday for the co... http://t.co/Zo2WFDko #coreformulas
261593174953299969	neutral	Jimmy Kimmel Live - Axl Rose, Part 1: Part 1 of Jimmy Kimmel's interview with Axl Rose.Added: Thu Oct 25 11:02:2... http://t.co/u2bDsf5k
264080095965220865	neutral	Watch live Queen of the South vs Edinburgh Cit http://t.co/LnBnANAn
261331545586012161	negative	I'm listening to the a capellas of The 2nd Law and appreciating how bad ass Bellamy is. Not that I didn't already know from his other albums
263793695260823552	negative	If you are a family member, friend, or fan of Austin Rivers you may want to unfollow me. This is about to get ugly.
264048277568237568	neutral	Sophia Grace and Rosie look back at highlights from their long singing career (it's their 1st anniversary on... http://t.co/qAv6jgKN
212398867336019968	positive	Happy Valentines Day <3 !!.....yes, in Brazil, it is celebrated on June 12. Your mind = blown !
261396125473439745	negative	@ohyesitsmatt @hotspurkeeno yeah i'm not to sure about Klass -jan think he'll be an Andy Carroll type striker -bang em in or flop
263985418943471616	negative	@IhsanOmi seriously i think he may pull out his gat and shoot me! i need to call upon castle greyskull for my powers #IHaveThePower
263311590533758977	negative	Refuse to admit that it's 3rd year. Bring on my Groundhog Day
254626058974932993	positive	cried for every episode of Dream High 2 starting from episode 13!!! T-T tomorrow i shall watch the last and final episode!
264025696240807936	neutral	CONTINUED ASSAULT - Indianapolis faces a tough Miami defense this Sunday, one that ranks third in the league in yard... http://t.co/iqUfA3Ic
262820642477461504	negative	@nelsonnium I'm not sure about what Evra is upto. I like Buttner. Should be given more games.Rafael cannot defend. We might see a buy in Jan
263438636350054403	neutral	@maylingsu I'm thinking of an outfit like "Nick the Lounge Singer" (Bill Murray) from the old old Saturday Night Live. Maybe a sherbet tux?
261301303018389504	neutral	@AmyKNelson Groundhog Day? He just keeps seeing JT Snow rounding 3rd over and over and over and over...#marlinsmysteryfanrevealed
251536421339410432	positive	I liked a @YouTube video http://t.co/xihBR5Cg 17th GRAMMYs: Paul Simon and John Lennon co-presenting the GRAMMY for Record Of The
264129248648912896	neutral	@team_hazza1D I'm going over to britain and Ireland's next top mode and jls are performing on the Monday and that's the day I was supposed
263948806553473024	negative	Reading The Sun and watching Jeremy Kyle. Where did it all go wrong? Better do some work. #ashamed
263922395860058112	neutral	1st time I've seen Eleanor respond to hate o.o  she seems to sweet to say 1 mean thing! http://t.co/TDlEGKDw
264216735694069760	negative	omg the music video comes out tomorrow! Btw I still can't get over Harry's voice :') http://t.co/o4mv73DI
250619706011176960	neutral	Egypt's new president Mohamed Morsi on Monday described the relationship between the U.S. and Egypt as some ...  http://t.co/g9s32zfe
259020997401919488	positive	1. Noel Fielding comedy gala tonight :) 2. Work all day tomorrow 3. Granny Smith festival that night
244954602452156416	positive	Watching "The Woman In Black" for the 9th time hahaha
264003176292814848	neutral	Going to Healthy Kids Day: Cover the Kids ... at Boys & Girls Club - Teichert Branch on Sat, Nov 3 http://t.co/b6zLhIJj
263918117770645505	negative	@AmreaderToo Mostly just a misunderstanding over who called whom. Bigger issue is pepper-spraying people who want to march on Republic Day
264260682885763072	neutral	Wow .. This is the  clip of Dublin's Sunday Times journo Paul Kimmage confronting Lance Armstrong :  - YouTube http://t.co/PXfeu1uU
262517197455372289	positive	Had a 'low' moment...then I thought, why? 2wks on Tuesday I see Noel Gallagher up close with the best boy in the world...now I'm smiling :0)
263161842308890625	negative	Gov. Mitch Daniels is rallying Republicans with a rare appearance that may have violated h http://t.co/BzohrIp3
263986064010670080	neutral	@CarlsbergSports Would the bar be showing Pittsburgh Steelers V New York Giants on Sunday night?
255402348640366592	positive	@coolcat1304 I watched it 4 the 1st time & :-).  Voted 4 it in the NTA awards - best Factual program. Mite need 2 watch rest on itvplayer
263602478099070976	positive	I may be a little too optimistic but I think the Browns vex themselves of the Baltimore curse and beat the Ravens.  Maybe its just me lol
264210601952280577	positive	@lakeshow73 it's out already?  Thought it was tomorrow? Denzel is the best EVER. Movie looks amazing.
261941108458811393	neutral	Might have a Royal Rumble Death drinking game tomorrow. Alone. One day, we should have a Rumble Death drinking game @WillVanHalen
264226180327145472	neutral	Jeremy Lin may have a lil Chinese wiener, but he still gets #Hard4Harden
263016620165840896	negative	i always cry wen i listen to Avril singing Tomorrow in Dublin,i just remember everything bad happened to me :/
260787675873824770	neutral	Cupid and Psyche isn't an original Greek myth. It was a story in The Golden Ass by Apuleius and often cited as the 1st Fairy Tale.
258806458093817857	positive	I comeposed my first Twat on september 15th so technically iv had a twitter for a long time then forgot about it.. good to be back
251201775737118720	negative	@nodoubt: Tune into @VH1 tomorrow for a special @NoDoubt #PushAndShove News segment during the 7AM & 9AM hours! NOOOOOOOOO
264021028144046081	neutral	We have a member who needs a ride to the doctor in Indianapolis early Monday morning. Could YOU be the answer to... http://t.co/1vcUHkxX
259402370029604864	positive	hai @avrillavigne please hear me :D  We Want Avril's New Single  maybe just teaser 1st it'll oke for me !
258093634002489344	positive	there is on thing I have learned from the MLB playoffs, Cougar Town on a new network. I can't wait till January. #poundinggrape #PENNYCAN!!!
256323910449102849	neutral	Jonas Brothers are gonna go live at Fort Canning on the 22nd. Hmmmm.
249438016974774272	neutral	May of witnessed a girl punch a guy in the face last night and tackled him to the ground at davos
263713762123608064	neutral	UK: @Chrisewan's SAFE HOUSE is only 99 pence on Kindle today - a steal! Get it or the #audiobook now. (Will not work for US - US pub in Dec)
264159409800871936	neutral	@Lo3o2 Oh iight I can dig it but how you going to act tomorrow night tho younging ?
165557445551341568	positive	@Ascolese11 U r a 5-Star to the Hog fans, VA3!!!!!   U got props from the coach Wednesday night at the Signing Day event in the Ville,#WPS!
247421393430523904	negative	Justin is nominated for 5 Grammy Awards Thats weird? Considering that the nominations dont get announced til December..
212391797786288128	positive	Happy Valentines Day? o.o say what? Is it Feb 14th already?
247739608538951680	positive	@justinbieber so u sat down with Sophia Grace and Rosie to tea and it was awesome! :D
263735530230001664	neutral	Police: you have the right to remain silent. what ever you say may be hel against you Me: Harry Styles
249152043816718336	neutral	The Emmys are the unwatched awards show: In February, the Grammy Awards show blew through the... http://t.co/seo5TSEV #entertainment #OC
212498843554676737	positive	Happy Valentines Day lulwhuuuut? I guess it is February weather though...
248567735687192576	positive	#torchlight2 comes out tomorrow. Torchlight is in my list of best games of all time. I like it better than Diablo III. 2 promises more.
262867854775431168	neutral	Beating the Retreat ceremony is conducted on the evening of January 29, the third day after the Republic Day. #facts
264198190054649857	neutral	Art on the Town Friday November 2: 6 brand new locations!
264222206807117824	positive	@JordanLMcNeese Kendrick Lamar on Sunday! I'm going to rub in how good it was...
264259101507342336	positive	I will consider Arsenal to have the potential to win Premier League this season if only they beat Manchester United tomorrow.
264214955862138881	positive	@MaverickManiacs I know, it went from way too far off to here. I'll see IUPUI at Maryland on Jan 1, just excited to go back to Baltimore lol
255170321894735872	neutral	@Juventus_FC_fan @Camurria10 Can't really remember but I think it was Capello's 2nd and we started with 9 or 10 wins and ended with Chimenti
258317781378928640	positive	@caplannfl - Another example of a good college player who had a great week at Senior Bowl to ease concerns about toughs & get into 1st round
262797722409656320	positive	rehearsing for Nov 6 "@MlTTR0MNEY: just called Jim Leyland to congratulate New York Giants on their victorious baseball match #SFGChamps #p2
260856177297084416	positive	Just wrote a great song with Mitch Daniels! Really looking forward to performing it with him on Thursday! :)
262267963665682432	neutral	It is Saturday after all. Question - is Giroud the new Torres? and Superbowl switches to Comerica Park for Game 3. Where?
264186873709223936	negative	I'm going and actually meeting Channing Tatum tomorrow. It's all set up. Suck my dick twitter!
259087733035765761	neutral	Just got done playing Mass Effect 3 multiplayer for PC for alittle bit.Now i'm gonna watch Friday the 13th on the AMC channel. @theRaychul
264239443169398784	positive	The boys are hot!! #streakin Big win tonight let's do er again tomorrow! #keepitrollin
264254236651577344	positive	Good point he may still be up...he's off to Las Vegas! @sarahsside @joelpollak @breitbartnews @govchristie
263779749636214784	negative	And on Tuesday, Harry Redknapp distanced himself from the job following speculation he was planning talks with the club.
264037041992503297	positive	I'm excited for TRUNK OR TREAT tomorrow (Nov 2) night at the Boys and Girls Club in Pottstown. It will start at... http://t.co/V8KXp495
262361403573272577	neutral	@mikeivory91 i got given some cash from Fabrice Muamba, signed Gary Hooper, Andy Carroll some Sevilla Winger, i drew with villa 1st day.
